StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_DO,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q20_14,Q20_15,Q20_16,Q20_DO,Random ID,FL_16_DO
7/17/19 5:01,7/17/19 5:03,IP Address,122.164.218.178,100,121,TRUE,7/17/19 5:03,R_29jeE95m9hUGJrk,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,She/hers,Bisexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,Somewhat agree,Somewhat agree,Agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Somewhat agree,Strongly agree,Agree,Strongly agree,Strongly agree,Somewhat agree,Agree,Strongly Disagree,"This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan has a positive attitude.|I would like to work with Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is sincere.|Jordan is knowledgeable about their work.|This email is appropriate for the situation.|Jordan is hardworking.|This email is acceptable to send externally (for example, to a client).|I would like to work on a project led by Jordan.|Jordan has leadership qualities.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is highly motivated and committed to their work.|Jordan is friendly.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.",,,,,,,,,,,,,,,,,,76071,ControlEmail
7/17/19 5:00,7/17/19 5:03,IP Address,37.161.181.224,100,185,TRUE,7/17/19 5:03,R_yPvQbwWKLFMkbWF,,,,,43.14790344,12.10969543,anonymous,EN,I agree and want to continue the survey,They/theirs,Heterosexual,White,31 - 40,Bachelor's Degree,Employed - Part Time,Not located in United States,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Disagree,"This email is acceptable to send externally (for example, to a client).|Jordan is hardworking.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is friendly.|I would like to work on a project led by Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan has a positive attitude.|I would like to work with Jordan.|Jordan is knowledgeable about their work.|Jordan is sincere.|Jordan has leadership qualities.|This email is appropriate for the situation.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is highly motivated and committed to their work.",,,,,,,,,,,,,,,,,,85085,ControlEmail
7/17/19 4:59,7/17/19 5:03,IP Address,122.178.20.40,100,243,TRUE,7/17/19 5:03,R_2YXkdmtUWE9qEd7,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,She/hers,Asexual,"Asian/Asian American,Middle Eastern/Southwest Asian",22 - 30,Bachelor's Degree,Employed - Full Time,Southeastern United States,,,,,,,,,,,,,,,,,,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly Disagree,"Jordan has leadership qualities.|Jordan has a positive attitude.|Jordan is knowledgeable about their work.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is friendly.|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send externally (for example, to a client).|Jordan is hardworking.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is highly motivated and committed to their work.|I would like to work with Jordan.|This email is appropriate for the situation.|This email is acceptable to send to Jordan's peers at the same organizational level.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is sincere.",39236,TreatmentEmail
7/17/19 5:00,7/17/19 5:03,IP Address,99.180.90.190,100,190,TRUE,7/17/19 5:03,R_10Pq92A7pdS71jM,,,,,30.81370544,-88.33319855,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,African-American/Black,22 - 30,Master's Degree,Employed - Full Time,Southeastern United States,,,,,,,,,,,,,,,,,,Strongly agree,Agree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Disagree,Somewhat disagree,Disagree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Strongly agree,"Jordan is highly motivated and committed to their work.|Jordan is knowledgeable about their work.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan has leadership qualities.|This email is acceptable to send externally (for example, to a client).|This email is appropriate for the situation.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is friendly.|Jordan has a positive attitude.|Jordan is sincere.|I would like to work on a project led by Jordan.|Jordan is hardworking.|I would like to work with Jordan.",37765,TreatmentEmail
7/17/19 5:02,7/17/19 5:03,IP Address,71.224.0.153,100,117,TRUE,7/17/19 5:03,R_2WYUJJeU0H923PZ,,,,,39.85499573,-75.69999695,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,Asian/Asian American,22 - 30,Master's Degree,Employed - Part Time,Northeastern United States,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,"I would like to work with Jordan.|Jordan has a positive attitude.|This email is acceptable to send externally (for example, to a client).|Jordan is friendly.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is hardworking.|This email is appropriate for the situation.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is knowledgeable about their work.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|Jordan is highly motivated and committed to their work.|Jordan is sincere.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would like to work on a project led by Jordan.|I would feel comfortable approaching Jordan with problems or challenges.",,,,,,,,,,,,,,,,,,70952,ControlEmail
7/17/19 5:00,7/17/19 5:04,IP Address,99.203.20.14,100,250,TRUE,7/17/19 5:04,R_3fiMtn9NuuEJL9u,,,,,35.22270203,-80.79380035,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,White,31 - 40,Master's Degree,Employed - Full Time,Southeastern United States,,,,,,,,,,,,,,,,,,Agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Agree,Disagree,Agree,Somewhat disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,"I would like to work with Jordan.|This email is acceptable to send externally (for example, to a client).|Jordan is sincere.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is appropriate for the situation.|Jordan has leadership qualities.|Jordan is highly motivated and committed to their work.|Jordan is knowledgeable about their work.|Jordan is friendly.|Jordan is hardworking.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to Jordan's peers at the same organizational level.|I would feel comfortable approaching Jordan with problems or challenges.|I would like to work on a project led by Jordan.|Jordan has a positive attitude.",58575,TreatmentEmail
7/17/19 5:03,7/17/19 5:04,IP Address,171.49.192.137,100,58,TRUE,7/17/19 5:04,R_28M0JidbwCjKsBn,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Strongly agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,"I would like to work with Jordan.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|Jordan is sincere.|Jordan is friendly.|Jordan is hardworking.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is appropriate for the situation.|Jordan is knowledgeable about their work.|Jordan is highly motivated and committed to their work.|I would like to work on a project led by Jordan.|This email is acceptable to send externally (for example, to a client).|Jordan has a positive attitude.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would feel comfortable approaching Jordan with problems or challenges.",49435,TreatmentEmail
7/17/19 5:01,7/17/19 5:04,IP Address,104.10.29.29,100,163,TRUE,7/17/19 5:04,R_1lhKoR0d6kjVHNf,,,,,33.92489624,-117.459198,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Asian/Asian American,31 - 40,Bachelor's Degree,Employed - Full Time,Western United States,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,"I would feel comfortable approaching Jordan with problems or challenges.|Jordan has a positive attitude.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is friendly.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is appropriate for the situation.|Jordan is highly motivated and committed to their work.|Jordan is knowledgeable about their work.|I would like to work with Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is hardworking.|This email is acceptable to send externally (for example, to a client).|Jordan is sincere.|Jordan has leadership qualities.|I would like to work on a project led by Jordan.",13906,TreatmentEmail
7/17/19 5:03,7/17/19 5:04,IP Address,122.164.200.33,100,59,TRUE,7/17/19 5:04,R_AhsCHkn29WDNL33,,,,,9.933303833,78.11669922,anonymous,EN,I agree and want to continue the survey,She/hers,Pansexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Midwestern United States,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly Disagree,"Jordan is highly motivated and committed to their work.|Jordan is hardworking.|Jordan has leadership qualities.|Jordan is friendly.|Jordan has a positive attitude.|Jordan is knowledgeable about their work.|This email is appropriate for the situation.|Jordan is sincere.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send externally (for example, to a client).|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would like to work with Jordan.",,,,,,,,,,,,,,,,,,76554,ControlEmail
7/17/19 5:03,7/17/19 5:04,IP Address,182.65.65.245,100,71,TRUE,7/17/19 5:04,R_VVGlHWhLdimxDNf,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,She/hers,Bisexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,Agree,Strongly agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Neither agree nor disagree,Agree,Agree,Somewhat agree,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,Strongly Disagree,"This email is appropriate for the situation.|Jordan is highly motivated and committed to their work.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is sincere.|Jordan has leadership qualities.|Jordan is friendly.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is knowledgeable about their work.|I would like to work with Jordan.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan has a positive attitude.|I would like to work on a project led by Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is hardworking.|This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.",,,,,,,,,,,,,,,,,,47879,ControlEmail
7/17/19 5:00,7/17/19 5:04,IP Address,192.167.231.190,100,216,TRUE,7/17/19 5:04,R_1gLo13v21zeCAIc,,,,,42.05160522,12.6197052,anonymous,EN,I agree and want to continue the survey,He/his,Gay/Lesbian,White,31 - 40,Bachelor's Degree,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Agree,Agree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Agree,Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Somewhat agree,Agree,Strongly Disagree,"This email is appropriate for the situation.|Jordan is highly motivated and committed to their work.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan has a positive attitude.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|I would like to work with Jordan.|I would like to work on a project led by Jordan.|Jordan is sincere.|This email is acceptable to send externally (for example, to a client).|Jordan has leadership qualities.|Jordan is knowledgeable about their work.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is hardworking.|Jordan is friendly.",73409,TreatmentEmail
7/17/19 5:03,7/17/19 5:04,IP Address,122.164.228.34,100,99,TRUE,7/17/19 5:04,R_20VGoOpDJeMXaGu,,,,,9.966705322,76.23330688,anonymous,EN,I agree and want to continue the survey,She/hers,Bisexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly Disagree,"Jordan is highly motivated and committed to their work.|Jordan is friendly.|This email is acceptable to send to Jordan's peers at the same organizational level.|I would like to work with Jordan.|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is hardworking.|This email is appropriate for the situation.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is sincere.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan has a positive attitude.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send externally (for example, to a client).|Jordan has leadership qualities.|Jordan is knowledgeable about their work.",60855,TreatmentEmail
7/17/19 5:04,7/17/19 5:04,IP Address,122.178.20.95,100,36,TRUE,7/17/19 5:04,R_6QXBcMXzNVbZwad,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,She/hers,Bisexual,Middle Eastern/Southwest Asian,22 - 30,Master's Degree,Employed - Part Time,Southeastern United States,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Somewhat agree,Agree,"Jordan is sincere.|This email is acceptable to send to Jordan's peers at the same organizational level.|I would like to work with Jordan.|Jordan has leadership qualities.|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send externally (for example, to a client).|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is friendly.|Jordan is knowledgeable about their work.|Jordan is hardworking.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan has a positive attitude.|Jordan is highly motivated and committed to their work.|This email is appropriate for the situation.",,,,,,,,,,,,,,,,,,43411,ControlEmail
7/17/19 5:03,7/17/19 5:04,IP Address,122.164.228.115,100,58,TRUE,7/17/19 5:04,R_Cjh6K1Avb2a72c9,,,,,9.966705322,76.23330688,anonymous,EN,I agree and want to continue the survey,He/his,Bisexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Southeastern United States,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly Disagree,"Jordan is sincere.|I would feel comfortable approaching Jordan with problems or challenges.|I would like to work with Jordan.|Jordan is highly motivated and committed to their work.|Jordan has leadership qualities.|This email is acceptable to send externally (for example, to a client).|This email is appropriate for the situation.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is friendly.|Jordan is knowledgeable about their work.|Jordan has a positive attitude.|This email is acceptable to send to Jordan's peers at the same organizational level.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is hardworking.|I would like to work on a project led by Jordan.",,,,,,,,,,,,,,,,,,35042,ControlEmail
7/17/19 5:01,7/17/19 5:04,IP Address,122.164.228.226,100,207,TRUE,7/17/19 5:04,R_1ISeB1uRm9AH9Fr,,,,,9.966705322,76.23330688,anonymous,EN,I agree and want to continue the survey,He/his,Bisexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,"This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is sincere.|Jordan has a positive attitude.|Jordan is knowledgeable about their work.|Jordan is highly motivated and committed to their work.|This email is appropriate for the situation.|I would like to work with Jordan.|Jordan is hardworking.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would like to work on a project led by Jordan.|Jordan is friendly.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|This email is acceptable to send externally (for example, to a client).",51033,TreatmentEmail
7/17/19 5:03,7/17/19 5:04,IP Address,122.164.228.76,100,108,TRUE,7/17/19 5:04,R_3phTqWZLFo7PJ6s,,,,,9.966705322,76.23330688,anonymous,EN,I agree and want to continue the survey,He/his,Asexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Southwestern United States,,,,,,,,,,,,,,,,,,Agree,Somewhat agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Strongly agree,Agree,Strongly Disagree,"Jordan is highly motivated and committed to their work.|Jordan is friendly.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is sincere.|This email is acceptable to send externally (for example, to a client).|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is hardworking.|This email is appropriate for the situation.|Jordan has leadership qualities.|I would like to work with Jordan.|Jordan is knowledgeable about their work.|I would feel comfortable approaching Jordan with problems or challenges.|I would like to work on a project led by Jordan.|Jordan has a positive attitude.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.",88541,TreatmentEmail
7/17/19 5:01,7/17/19 5:04,IP Address,71.233.40.13,100,203,TRUE,7/17/19 5:04,R_1eJN6sENsO2yvKd,,,,,43.03559875,-72.51229858,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,White,51-60,Master's Degree,Employed - Full Time,Northeastern United States,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,"This email is appropriate for the situation.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is sincere.|Jordan is friendly.|This email is acceptable to send externally (for example, to a client).|Jordan is hardworking.|Jordan has a positive attitude.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would like to work on a project led by Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|I would like to work with Jordan.|Jordan is highly motivated and committed to their work.|Jordan is knowledgeable about their work.",,,,,,,,,,,,,,,,,,46761,ControlEmail
7/17/19 5:03,7/17/19 5:05,IP Address,85.20.189.204,100,118,TRUE,7/17/19 5:05,R_1QsZXgUERmV9HyQ,,,,,45.61239624,9.239807129,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,31 - 40,Master's Degree,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Strongly agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Agree,Strongly Disagree,Strongly agree,Strongly Disagree,Agree,Strongly agree,Somewhat agree,Agree,Somewhat agree,Strongly Disagree,"Jordan is knowledgeable about their work.|I would like to work on a project led by Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is appropriate for the situation.|I would like to work with Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is friendly.|Jordan has leadership qualities.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is hardworking.|This email is acceptable to send externally (for example, to a client).|Jordan is highly motivated and committed to their work.|Jordan has a positive attitude.|Jordan is sincere.",63230,TreatmentEmail
7/17/19 5:01,7/17/19 5:05,IP Address,37.201.227.118,100,229,TRUE,7/17/19 5:05,R_1qeUtRWPJFayXMf,,,,,51.19979858,6.772705078,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,22 - 30,Bachelor's Degree,"Employed - Full Time,Student",Not located in United States,Agree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Disagree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Disagree,"I would like to work on a project led by Jordan.|Jordan is knowledgeable about their work.|This email is acceptable to send externally (for example, to a client).|Jordan has a positive attitude.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan has leadership qualities.|Jordan is sincere.|I would like to work with Jordan.|Jordan is friendly.|Jordan is highly motivated and committed to their work.|This email is appropriate for the situation.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is hardworking.",,,,,,,,,,,,,,,,,,46496,ControlEmail
7/17/19 5:01,7/17/19 5:05,IP Address,122.164.228.205,100,242,TRUE,7/17/19 5:05,R_qO2Z2DfuYZLTmmt,,,,,9.966705322,76.23330688,anonymous,EN,I agree and want to continue the survey,She/hers,Bisexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Strongly Disagree,"Jordan is friendly.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to Jordan's peers at the same organizational level.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would like to work with Jordan.|This email is acceptable to send externally (for example, to a client).|Jordan is sincere.|Jordan is knowledgeable about their work.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|Jordan is hardworking.|This email is appropriate for the situation.|Jordan is highly motivated and committed to their work.|I would like to work on a project led by Jordan.|Jordan has a positive attitude.",,,,,,,,,,,,,,,,,,19841,ControlEmail
7/17/19 5:03,7/17/19 5:05,IP Address,32.215.240.65,100,118,TRUE,7/17/19 5:05,R_2pXeOQxsx9R9J3t,,,,,41.55569458,-72.66320038,anonymous,EN,I agree and want to continue the survey,He/his,Bisexual,White,22 - 30,Some undergraduate college or post-secondary school,Unemployed,Northeastern United States,,,,,,,,,,,,,,,,,,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Strongly Disagree,"This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would like to work on a project led by Jordan.|Jordan is hardworking.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan has leadership qualities.|Jordan is sincere.|I would like to work with Jordan.|Jordan is friendly.|Jordan is knowledgeable about their work.|Jordan has a positive attitude.|This email is acceptable to send externally (for example, to a client).|Jordan is highly motivated and committed to their work.|This email is appropriate for the situation.",11869,TreatmentEmail
7/17/19 5:01,7/17/19 5:05,IP Address,71.217.221.228,100,254,TRUE,7/17/19 5:05,R_DCRK5fnDvydgk7f,,,,,35.12939453,-78.89820099,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,White,Over 60,Master's Degree,Retired,Southeastern United States,,,,,,,,,,,,,,,,,,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Disagree,Disagree,Disagree,Strongly Disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,"Jordan has leadership qualities.|This email is appropriate for the situation.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan has a positive attitude.|Jordan is highly motivated and committed to their work.|Jordan is friendly.|I would like to work with Jordan.|Jordan is knowledgeable about their work.|Jordan is sincere.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send externally (for example, to a client).|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is hardworking.|This email is acceptable to send to Jordan's peers at the same organizational level.|I would like to work on a project led by Jordan.",26951,TreatmentEmail
7/17/19 5:03,7/17/19 5:05,IP Address,122.178.20.53,100,80,TRUE,7/17/19 5:05,R_2D7C5brGE92PHM7,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,She/hers,Bisexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,,Somewhat agree,Agree,Agree,Somewhat agree,Strongly agree,Agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Agree,Somewhat agree,Agree,Agree,"This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is appropriate for the situation.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is highly motivated and committed to their work.|Jordan is friendly.|I would like to work with Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is knowledgeable about their work.|I would like to work on a project led by Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send externally (for example, to a client).|Jordan has a positive attitude.|Jordan has leadership qualities.|Jordan is sincere.|Jordan is hardworking.",,,,,,,,,,,,,,,,,,51815,ControlEmail
